"ag_id","groupname","year","ag_irrelevant_flag","ag_monop_flag","ag_dominant_flag","ln_ag_area_sqkm","ag_pop","ln_ag_pop","ag_egip_share","ag_excl_share","ag_rlvt_share","ag_irrlvt_share","ag_up2jun_share","ag_excl_incr","ag_excl_decr","ag_onset_ko_flag","ag_onset_ko_terr_flag","ag_onset_ko_gov_flag","ag_incidence_flag","ag_incidence_terr_flag","ag_incidence_gov_flag","ag_incidence_flag_lag","ag_incidence_terr_flag_lag","ag_incidence_gov_flag_lag","ag_warhist","ag_peaceyears","ag_warhist_terr","ag_peaceyears_terr","ag_warhist_gov","ag_peaceyears_gov"
3570357,"Other Backward Classes/Castes",1960,0,0,0,18.4985916412132,75705630,7.87912817787543,0.980118915858702,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14
3550355,"Gujarati (non-SC/ST)",1999,0,0,0,17.9975973964816,21095380,7.3241873529185,0.350117419074698,0.649882580925302,1,0,0.649882580925302,0.649882580925302,0.00576765822224283,0,0,0,1,0,1,1,0,1,1,0,0,53,1,0
3580358,"Scheduled Tribes",1953,0,0,0,18.5200777644429,35004280,7.54412114911429,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7
3580358,"Scheduled Tribes",1954,0,0,0,18.5200777644429,35641560,7.55195670447159,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8
3640364,"Kashmiri Muslims",1970,0,0,0,18.4039397757067,70049650,7.84540596969391,1,0.944871673163249,1,0,0.944871673163249,0,0.00692218907090479,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
3800380,"Newars",1965,0,0,0,15.6994804452114,946050,5.975914090049,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19
3620362,"Baluchis",1947,0,0,0,17.7260649949161,1250880,6.09721564875215,0,0.596540035814786,0.596540035814786,0.403459964185214,0.596540035814786,0.596540035814786,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3570357,"Other Backward Classes/Castes",1961,0,0,0,18.4985916412132,77231590,7.88779497593792,0.98023697297958,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15
3620362,"Baluchis",1948,0,0,0,17.7260650036158,1250880,6.09721564875215,0,0.596540035814786,0.596540035814786,0.403459964185214,0.596540035814786,0.596540035814786,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
3550355,"Gujarati (non-SC/ST)",2000,0,0,0,17.9975973964816,21539850,7.3332426746166,0.35117189766874,0.64882810233126,1,0,0.64882810233126,0.64882810233126,0.00682213681628452,0,0,0,1,0,1,1,0,1,1,0,0,54,1,0
3580358,"Scheduled Tribes",1955,0,0,0,18.5200777644429,36302460,7.55993605556576,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9
3640364,"Kashmiri Muslims",1971,0,0,0,18.4039397757067,69545860,7.84227128195323,1,0.973671905128501,1,0,0.973671905128501,0.0288002319652516,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
3800380,"Newars",1966,0,0,0,15.6994804452114,964400,5.98425720170542,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20
3570357,"Other Backward Classes/Castes",1962,0,0,0,18.4985916412132,78820030,7.89663659582814,0.980338753994384,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16
3800380,"Newars",1967,0,0,0,15.6994804452114,984010,5.99299951197072,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,21
3620362,"Baluchis",1949,0,0,0,17.7260650036158,1250880,6.09721564875215,0,0.596540035814786,0.596540035814786,0.403459964185214,0.596540035814786,0.596540035814786,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
3550355,"Gujarati (non-SC/ST)",2001,0,0,0,17.9975973964816,21979800,7.34202373634536,0.352317127544382,0.647682872455618,1,0,0.647682872455618,0.647682872455618,0.00796736669192661,0,0,0,1,0,1,1,0,1,1,0,0,55,1,0
3580358,"Scheduled Tribes",1956,0,0,0,18.5200777644429,36987370,7.56805345175079,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10
3640364,"Kashmiri Muslims",1972,0,0,0,18.4039397757067,74314700,7.87107472893458,0.932448089005271,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
3570357,"Other Backward Classes/Castes",1963,0,0,0,18.4985916412132,80476890,7.90567118488461,0.980429909754216,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17
3640364,"Kashmiri Muslims",1973,0,0,0,18.4039397757067,76090580,7.88133089452031,0.932131546375386,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
3800380,"Newars",1968,0,0,0,15.6994804452114,1004040,6.00175101503334,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
3620362,"Baluchis",1950,0,0,0,17.7260650036158,1250880,6.09721564875215,0,0.596540035814786,0.596540035814786,0.403459964185214,0.596540035814786,0.596540035814786,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4
3550355,"Gujarati (non-SC/ST)",2002,0,0,0,17.9975973964816,22414900,7.35053680568028,0.353532694769997,0.646467305230003,1,0,0.646467305230003,0.646467305230003,0.0091829339175417,0,0,0,1,0,1,1,0,1,1,0,0,56,1,0
3570357,"Other Backward Classes/Castes",1964,0,0,0,18.4985916412132,82242040,7.91509387438655,0.980527355595751,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,18
3550355,"Gujarati (non-SC/ST)",2003,0,0,0,17.9975973964816,22841060,7.35871625462936,0.354821098495429,0.645178901504571,1,0,0.645178901504571,0.645178901504571,0.0104713376429738,0,0,0,1,0,1,1,0,1,1,0,0,57,1,0
3580358,"Scheduled Tribes",1957,0,0,0,18.5200777644429,37696450,7.57630045317651,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11
3640364,"Kashmiri Muslims",1974,0,0,0,18.4039397757067,77925550,7.89167987621833,0.931773853376717,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
3800380,"Newars",1969,0,0,0,15.6994804452114,1024610,6.01055859019309,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
3620362,"Baluchis",1951,0,0,0,17.7260650036158,1279680,6.10710138245343,0,0.597399349837459,0.597399349837459,0.402600650162541,0.597399349837459,0.597399349837459,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5
3570357,"Other Backward Classes/Castes",1965,0,0,0,18.4985916412132,84087970,7.92473386813651,0.980624457933757,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19
3620362,"Baluchis",1952,0,0,0,17.7260650036158,1309740,6.11718509124947,0,0.598317223265686,0.598317223265686,0.401682776734314,0.598317223265686,0.598317223265686,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6
3550355,"Gujarati (non-SC/ST)",2004,0,0,0,17.9975973964816,23253310,7.36648478141602,0.356187570715739,0.643812429284261,1,0,0.643812429284261,0.643812429284261,0.0118378098632839,0,0,0,1,0,1,1,0,1,1,0,0,58,1,0
3580358,"Scheduled Tribes",1958,0,0,0,18.5200777644429,38430520,7.5846762609047,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,12
3640364,"Kashmiri Muslims",1975,0,0,0,18.4039397757067,79819150,7.90210709863874,0.931362335980777,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
3800380,"Newars",1970,0,0,0,15.6994804452114,820730,5.91420030840355,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
3570357,"Other Backward Classes/Castes",1966,0,0,0,18.4985916412132,85976380,7.93437915537599,0.980709701897196,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20
3800380,"Newars",1971,0,0,0,15.6994804452114,840930,5.92475984612016,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
3620362,"Baluchis",1953,0,0,0,17.7260650036158,1341460,6.12757772729624,0,0.599406616671388,0.599406616671388,0.400593383328612,0.599406616671388,0.599406616671388,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7
3550355,"Gujarati (non-SC/ST)",2005,0,0,0,17.9975973964816,23648640,7.37380617012759,0.357627330789424,0.642372669210576,1,0,0.642372669210576,0.642372669210576,0.0132775699369688,0,0,0,1,0,1,1,0,1,1,0,0,59,1,0
3580358,"Scheduled Tribes",1959,0,0,0,18.5200777644429,39188950,7.59316362746598,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,13
3640364,"Kashmiri Muslims",1976,0,0,0,18.4039397757067,81771190,7.91260031800003,0.930897789306967,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
3570357,"Other Backward Classes/Castes",1967,0,0,0,18.4985916412132,87916690,7.94407132884906,0.98078703827453,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,21
3640364,"Kashmiri Muslims",1977,0,0,0,18.4039397757067,83779730,7.92313895641075,0.930384712388068,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
3800380,"Newars",1972,0,0,0,15.6994804452114,862010,5.93551230401454,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
3620362,"Baluchis",1954,0,0,0,17.7260650036158,1372500,6.13751235312213,0,0.599941712204007,0.599941712204007,0.400058287795993,0.599941712204007,0.599941712204007,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,8
3550355,"Gujarati (non-SC/ST)",2006,0,0,0,17.9975973964816,24024470,7.38065381554498,0.359152147789316,0.640847852210684,1,0,0.640847852210684,0.640847852210684,0.0148023869368614,0,0,0,1,0,1,1,0,1,1,0,0,60,1,0
3580358,"Scheduled Tribes",1960,0,0,0,18.5200777644429,40210810,7.60434282154825,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14
3570357,"Other Backward Classes/Castes",1968,0,0,0,18.4985916412132,89910150,7.95380872221339,0.980860336680564,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
3580358,"Scheduled Tribes",1961,0,0,0,18.5200777644429,41007040,7.61285842185854,0.923076379080275,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15
3640364,"Kashmiri Muslims",1978,0,0,0,18.4039397757067,85840420,7.9336918338791,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
3800380,"Newars",1973,0,0,0,15.6994804452114,883890,5.94639822048194,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
3620362,"Baluchis",1955,0,0,0,17.7260650036158,1410570,6.14939464303261,0,0.59838221428217,0.59838221428217,0.40161778571783,0.59838221428217,0.59838221428217,0.00155949792183767,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9
3550355,"Gujarati (non-SC/ST)",2007,0,0,0,17.9975973964816,24383130,7.38708945413212,0.360736706075061,0.639263293924939,1,0,0.639263293924939,0.639263293924939,0.0163869452226059,0,0,0,0,0,0,1,0,1,1,0,0,61,1,0
3570357,"Other Backward Classes/Castes",1969,0,0,0,18.4985916412132,91958380,7.96359131184411,0.980929633601636,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
3550355,"Gujarati (non-SC/ST)",2008,0,0,0,17.9975973964816,24732790,7.39327311002323,0.362298794434433,0.637701205565567,1,0,0.637701205565567,0.637701205565567,0.0179490335819779,0,0,0,0,0,0,0,0,0,1,1,0,62,1,1
3580358,"Scheduled Tribes",1962,0,0,0,18.5200777644429,41837880,7.62156966994076,0.923449276110549,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16
3800380,"Newars",1974,0,0,0,15.6994804452114,906470,5.95735343551365,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
3570357,"Other Backward Classes/Castes",1970,0,0,0,18.4985916412132,94063070,7.97341914900395,0.980994879286844,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
3800380,"Newars",1975,0,0,0,15.6994804452114,929640,5.96831480201435,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
3620362,"Baluchis",1956,0,0,0,17.7260650036158,1445740,6.16009019702624,0,0.598461687440342,0.598461687440342,0.401538312559658,0.598461687440342,0.598461687440342,0.00148002476366532,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10
3580358,"Scheduled Tribes",1963,0,0,0,18.5200777644429,42705860,7.63048747200509,0.923783761760096,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17
3640364,"Kashmiri Muslims",1979,0,0,0,18.4039397757067,87947580,7.94422389374111,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
3550355,"Gujarati (non-SC/ST)",2009,0,0,0,17.9975973964816,25084770,7.39941012337498,0.363732655312367,0.636267344687633,1,0,0.636267344687633,0.636267344687633,0.0193828944599118,0,0,0,0,0,0,0,0,0,1,2,0,63,1,2
3570357,"Other Backward Classes/Castes",1971,0,0,0,18.4985916412132,96232640,7.98332240018365,0.980999170343867,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
3580358,"Scheduled Tribes",1964,0,0,0,18.5200777644429,43629990,7.63978511344647,0.924141628269913,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,18
3640364,"Kashmiri Muslims",1980,0,0,0,18.4039397757067,90096410,7.95470748633698,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
3800380,"Newars",1976,0,0,0,15.6994804452114,953400,5.97927514759102,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
3620362,"Baluchis",1957,0,0,0,17.7260650036158,1482120,6.17088336776477,0,0.59840633686881,0.59840633686881,0.40159366313119,0.59840633686881,0.59840633686881,0.00153537533519774,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11
3550355,"Gujarati (non-SC/ST)",2010,0,0,0,17.9975973964816,25447180,7.40563966178884,0.364967748882194,0.635032251117806,1,0,0.635032251117806,0.635032251117806,0.0206179880297394,0,0,0,0,0,0,0,0,0,1,3,0,64,1,3
3570357,"Other Backward Classes/Castes",1972,0,0,0,18.4985916412132,98477320,7.99333622102553,0.981002732405797,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
3580358,"Scheduled Tribes",1965,0,0,0,18.5200777644429,44596470,7.64930048381991,0.924498284281245,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19
3640364,"Kashmiri Muslims",1981,0,0,0,18.4039397757067,92283360,7.96512339862424,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
3800380,"Newars",1977,0,0,0,15.6994804452114,977750,5.99022782462417,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
3620362,"Baluchis",1958,0,0,0,17.7260650036158,1519780,6.18178072498351,0,0.598211583255471,0.598211583255471,0.401788416744529,0.598211583255471,0.598211583255471,0.0017301289485361,0,0,0,0,0,0,0,0,0,0,12,0,12,0,12
3570357,"Other Backward Classes/Castes",1973,0,0,0,18.4985916412132,100796070,8.0034435994648,0.981005906281862,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
3620362,"Baluchis",1959,0,0,0,17.7260650036158,1558730,6.19277089410786,0,0.597890590416557,0.597890590416557,0.402109409583443,0.597890590416557,0.597890590416557,0.00205112178745022,0,0,0,0,0,0,0,0,0,0,13,0,13,0,13
3550355,"Gujarati (non-SC/ST)",2011,0,0,0,17.9975973964816,25822960,7.41200602251548,0.365976634746753,0.634023365253248,1,0,0.634023365253248,0.634023365253248,0.0216268738942975,0,0,0,0,0,0,0,0,0,1,4,0,65,1,4
3580358,"Scheduled Tribes",1966,0,0,0,18.5200777644429,45586520,7.65883644014049,0.924811325804207,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20
3640364,"Kashmiri Muslims",1982,0,0,0,18.4039397757067,94506620,7.97546223103596,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
3800380,"Newars",1978,0,0,0,15.6994804452114,1002590,6.00112336857299,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
3570357,"Other Backward Classes/Castes",1974,0,0,0,18.4985916412132,103186870,8.0136244390613,0.981009114822458,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
3620362,"Baluchis",1960,0,0,0,17.7260650036158,1630950,6.21244064708752,0,0.605395628314786,0.605395628314786,0.394604371685214,0.605395628314786,0.605395628314786,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14
3550355,"Gujarati (non-SC/ST)",2012,0,0,0,17.9975973964816,26158780,7.41761748538529,0.365548775592746,0.634451224407254,1,0,0.634451224407254,0.634451224407254,0.0211990147402905,0,0,0,0,0,0,0,0,0,1,5,0,66,1,5
3640364,"Kashmiri Muslims",1983,0,0,0,18.4039397757067,96765010,7.98571834583109,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
3570357,"Other Backward Classes/Castes",1975,0,0,0,18.4985916412132,105647270,8.02385827905748,0.981012666015885,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,29
3640364,"Kashmiri Muslims",1984,0,0,0,18.4039397757067,99058070,7.99588986214315,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
3800380,"Newars",1979,0,0,0,15.6994804452114,1027850,6.01192974021812,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
3620362,"Baluchis",1961,0,0,0,17.7260650036158,1675460,6.22413406393098,0,0.868525658625094,0.868525658625094,0.131474341374906,0.868525658625094,0.868525658625094,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,15
3550355,"Gujarati (non-SC/ST)",2013,0,0,0,17.9975973964816,26504720,7.42332322063197,0.365165525234751,0.634834474765249,1,0,0.634834474765249,0.634834474765249,0.0208157643822956,0,0,0,0,0,0,0,0,0,1,6,0,67,1,6
3580358,"Scheduled Tribes",1967,0,0,0,18.5200777644429,46604660,7.66842934396686,0.925095687856107,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,21
3570357,"Other Backward Classes/Castes",1976,0,0,0,18.4985916412132,108176550,8.03413312667293,0.98101640327779,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30
3580358,"Scheduled Tribes",1968,0,0,0,18.5200777644429,47651080,7.67807274826343,0.925365175353843,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
3640364,"Kashmiri Muslims",1985,0,0,0,18.4039397757067,101384290,8.00597066412065,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
3800380,"Newars",1980,0,0,0,15.6994804452114,1053440,6.02260980486014,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
3620362,"Baluchis",1962,0,0,0,17.7260650036158,1721300,6.23585656875297,0,0.869145413350375,0.869145413350375,0.130854586649625,0.869145413350375,0.869145413350375,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16
3550355,"Gujarati (non-SC/ST)",2014,0,0,0,17.9975973964816,26855090,7.42902661217374,0.364800117966464,0.635199882033536,1,0,0.635199882033536,0.635199882033536,0.0204503571140087,0,0,0,0,0,0,0,0,0,1,7,0,68,1,7
3800380,"Newars",1981,0,0,0,15.6994804452114,1079260,6.03312608134934,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
3570357,"Other Backward Classes/Castes",1977,0,0,0,18.4985916412132,139929100,8.14590804083365,0.984974676461151,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,31
3620362,"Baluchis",1963,0,0,0,17.7260650036158,1768520,6.24760997556752,0,0.869710266211295,0.869710266211295,0.130289733788705,0.869710266211295,0.869710266211295,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17
3550355,"Gujarati (non-SC/ST)",2015,0,0,0,17.9975973964816,27205510,7.43465687169054,0.3644338959277,0.6355661040723,1,0,0.6355661040723,0.6355661040723,0.0200841350752449,0,0,0,0,0,0,0,0,0,1,8,0,69,1,8
3580358,"Scheduled Tribes",1969,0,0,0,18.5200777644429,48726630,7.68776637602291,0.925620138310406,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23
3640364,"Kashmiri Muslims",1986,0,0,0,18.4039397757067,103742070,8.01595490936615,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
3570357,"Other Backward Classes/Castes",1978,0,0,0,18.4985916412132,143283610,8.15619651493568,0.984976299801492,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,0,32
3640364,"Kashmiri Muslims",1987,0,0,0,18.4039397757067,106127060,8.02582613329158,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
3800380,"Newars",1982,0,0,0,15.6994804452114,1105300,6.04348017002255,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
3620362,"Baluchis",1964,0,0,0,17.7260650036158,1817350,6.25943857531614,0,0.870239634632844,0.870239634632844,0.129760365367155,0.870239634632844,0.870239634632844,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,18
3550355,"Gujarati (non-SC/ST)",2016,0,0,0,17.9975973964816,27205510,7.43465687169054,0.3644338959277,0.6355661040723,1,0,0.6355661040723,0.6355661040723,0.0200841350752449,0,0,0,0,0,0,0,0,0,1,9,0,70,1,9
3580358,"Scheduled Tribes",1970,0,0,0,18.5200777644429,49832240,7.69751040950248,0.925860446971679,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24
3570357,"Other Backward Classes/Castes",1979,0,0,0,18.4985916412132,146703140,8.16643940948118,0.984975849869335,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,33
3580358,"Scheduled Tribes",1971,0,0,0,18.5200777644429,50980960,7.70740800921832,0.925876444853137,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,25
3640364,"Kashmiri Muslims",1988,0,0,0,18.4039397757067,108531710,8.03555664570529,1,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41
3800380,"Newars",1983,0,0,0,15.6994804452114,1131850,6.05378887518374,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
3620362,"Baluchis",1965,0,0,0,17.7260650036158,1867680,6.27130246817933,0,0.870738027927696,0.870738027927696,0.129261972072304,0.870738027927696,0.870738027927696,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,19
3550355,"Gujarati (non-SC/ST)",2017,0,0,0,17.9975973964816,27205510,7.43465687169054,0.3644338959277,0.6355661040723,1,0,0.6355661040723,0.6355661040723,0.0200841350752449,0,0,0,0,0,0,0,0,0,1,10,0,71,1,10
3570357,"Other Backward Classes/Castes",1980,0,0,0,18.4985916412132,150179180,8.17660972868778,0.984972617376124,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,34
3560356,"Oriya (non-SC/ST)",1947,0,0,0,17.6783206819654,137470550,8.13820967022172,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580358,"Scheduled Tribes",1972,0,0,0,18.5200777644429,52614580,7.72110610795858,0.918058454519641,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,26
3800380,"Newars",1984,0,0,0,15.6994804452114,1159280,6.06418834344287,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38,0,38
3620362,"Baluchis",1966,0,0,0,17.7260650036158,1918210,6.28289615072242,0,0.871150708212344,0.871150708212344,0.128849291787656,0.871150708212344,0.871150708212344,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20
3570357,"Other Backward Classes/Castes",1981,0,0,0,18.4985916412132,153705860,8.18669042519103,0.984965960308865,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35
3580358,"Scheduled Tribes",1973,0,0,0,18.5200777644429,53845540,7.73114973672211,0.918196196008063,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,27
3640364,"Kashmiri Muslims",1989,0,0,0,18.4039397757067,110946750,8.04511458482184,0.9216766601996,1,1,0,1,0.0551283268367508,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,42
3640364,"Kashmiri Muslims",1990,0,0,0,18.4039397757067,113364930,8.05447872419459,0.921072857364266,1,1,0,1,0.0551283268367508,0,1,1,1,1,1,1,0,0,0,0,43,0,43,0,43
3800380,"Newars",1985,0,0,0,15.6994804452114,1187810,6.07474697721861,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,0,39
3620362,"Baluchis",1967,0,0,0,17.7260650036158,1969860,6.29443536149762,0,0.871544170651721,0.871544170651721,0.128455829348279,0.871544170651721,0.871544170651721,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,21
3560356,"Oriya (non-SC/ST)",1948,0,0,0,17.6783206819654,138205750,8.14052611207814,0.994680394990802,0.00531960500919824,1,0,0.00531960500919824,0.00531960500919824,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1
3570357,"Other Backward Classes/Castes",1982,0,0,0,18.4985916412132,157281150,8.19667667595111,0.984955730550037,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,36
3580358,"Scheduled Tribes",1974,0,0,0,18.5200777644429,55115670,7.7412750911751,0.918316515067312,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28
3800380,"Newars",1986,0,0,0,15.6994804452114,1217730,6.08555100544893,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40
3620362,"Baluchis",1968,0,0,0,17.7260650036158,2022710,6.3059336215608,0,0.871884748678753,0.871884748678753,0.128115251321247,0.871884748678753,0.871884748678753,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,22
3570357,"Other Backward Classes/Castes",1983,0,0,0,18.4985916412132,160904980,8.20656948569661,0.984942106826029,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,37
4001000,"Whites",2000,1,0,0,17.0378132239694,7179840,6.856114766263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,54
3580358,"Scheduled Tribes",1975,0,0,0,18.5200777644429,56425080,7.75147218349697,0.918397457300902,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,29,0,29,0,29
3640364,"Kashmiri Muslims",1991,0,0,0,18.4039397757067,115780880,8.06363684612638,0.920560199576994,1,1,0,1,0.0551283268367508,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0
